date,symbol,open,high,low,close,volume_USD,volume
2019-07-13 00:00:00,ETH/USD,274.73,274.97,260.69,268.07,15498184.0,58079.88
2019-07-14 00:00:00,ETH/USD,268.07,268.59,222.58,226.19,52412815.15,216838.23
2019-07-15 00:00:00,ETH/USD,226.19,234.77,202.81,227.71,64798224.44,290838.46
2019-07-16 00:00:00,ETH/USD,227.71,233.79,191.0,198.57,64929817.64,315818.37
2019-07-17 00:00:00,ETH/USD,198.57,219.47,191.6,211.06,42755827.37,208156.67
2019-07-18 00:00:00,ETH/USD,211.06,229.1,205.61,225.74,36746109.73,168928.25
2019-07-19 00:00:00,ETH/USD,225.74,226.34,213.19,221.16,17592674.06,79841.37
2019-07-20 00:00:00,ETH/USD,221.16,235.27,219.73,228.44,20087423.68,87774.99
2019-07-21 00:00:00,ETH/USD,228.44,229.51,216.45,225.04,18623204.11,83539.5
2019-07-22 00:00:00,ETH/USD,225.04,228.0,211.78,217.38,19668677.88,89899.92
2019-07-23 00:00:00,ETH/USD,217.38,219.39,208.5,212.34,18723660.3,87747.19
2019-07-24 00:00:00,ETH/USD,212.34,218.61,201.11,216.71,26810551.29,128514.99
2019-07-25 00:00:00,ETH/USD,216.71,225.66,215.61,219.44,16655430.11,75291.26
2019-07-26 00:00:00,ETH/USD,219.44,220.47,212.91,219.06,11399111.81,52540.15
2019-07-27 00:00:00,ETH/USD,219.06,223.62,202.2,207.07,23662492.9,111733.85
2019-07-28 00:00:00,ETH/USD,207.07,213.35,197.7,210.92,13773745.18,67034.87
2019-07-29 00:00:00,ETH/USD,210.92,215.04,206.09,210.81,8981256.1,42643.12
2019-07-30 00:00:00,ETH/USD,210.81,215.0,203.47,209.74,9897915.82,47178.2
2019-07-31 00:00:00,ETH/USD,209.74,219.29,209.7,218.76,12640491.3,58741.3
2019-08-01 00:00:00,ETH/USD,218.76,219.5,210.85,217.56,9317509.99,43330.9
2019-08-02 00:00:00,ETH/USD,217.56,222.85,215.0,217.56,11426031.51,52234.78
2019-08-03 00:00:00,ETH/USD,217.56,225.69,216.66,222.0,10177013.11,45822.49
2019-08-04 00:00:00,ETH/USD,222.0,223.75,217.22,222.41,7447432.63,33814.66
2019-08-05 00:00:00,ETH/USD,222.41,237.31,222.18,233.62,35625629.42,153862.89
2019-08-06 00:00:00,ETH/USD,233.62,240.0,223.05,226.0,27557262.81,119347.27
2019-08-07 00:00:00,ETH/USD,226.0,231.44,221.26,226.35,13361705.24,59058.1
2019-08-08 00:00:00,ETH/USD,226.35,227.5,215.52,222.04,14935615.6,67115.3
2019-08-09 00:00:00,ETH/USD,222.04,222.42,207.29,210.76,18195958.61,85063.34
2019-08-10 00:00:00,ETH/USD,210.76,215.0,200.68,206.57,10581960.93,51013.86
2019-08-11 00:00:00,ETH/USD,206.57,217.33,206.21,217.0,12508594.18,58542.84
2019-08-12 00:00:00,ETH/USD,217.0,217.47,210.16,211.61,9883566.23,46394.05
2019-08-13 00:00:00,ETH/USD,211.61,211.93,204.0,209.25,9364615.94,44882.81
2019-08-14 00:00:00,ETH/USD,209.25,210.08,182.8,187.28,21999724.74,112922.49
2019-08-15 00:00:00,ETH/USD,187.28,189.94,174.2,188.43,18852478.81,102846.33
2019-08-16 00:00:00,ETH/USD,188.43,188.58,178.59,185.61,10346010.99,56192.05
2019-08-17 00:00:00,ETH/USD,185.61,187.32,182.2,185.81,5576668.94,30176.92
2019-08-18 00:00:00,ETH/USD,185.81,198.31,183.53,194.9,9650890.82,50218.35
2019-08-19 00:00:00,ETH/USD,194.9,203.95,193.0,202.66,12587299.08,63062.67
2019-08-20 00:00:00,ETH/USD,202.66,203.26,195.04,196.67,9214391.16,46528.38
2019-08-21 00:00:00,ETH/USD,196.67,197.5,180.0,187.51,16853593.72,89950.14
2019-08-22 00:00:00,ETH/USD,187.51,195.48,183.25,190.69,10244477.36,53835.38
2019-08-23 00:00:00,ETH/USD,190.69,196.62,188.54,194.77,7349344.42,38012.9
2019-08-24 00:00:00,ETH/USD,194.77,194.78,186.19,191.04,7324878.61,38603.3
2019-08-25 00:00:00,ETH/USD,191.04,193.03,183.06,186.31,8973820.24,47904.27
2019-08-26 00:00:00,ETH/USD,186.31,194.26,186.2,188.73,9287555.3,48892.28
2019-08-27 00:00:00,ETH/USD,188.73,189.24,184.39,187.28,4680569.73,25068.97
2019-08-28 00:00:00,ETH/USD,187.28,188.62,165.85,173.21,19624179.16,111689.89
2019-08-29 00:00:00,ETH/USD,173.21,174.2,164.12,169.15,10322170.75,60983.18
2019-08-30 00:00:00,ETH/USD,169.15,170.82,166.01,168.63,5182151.34,30681.93
2019-08-31 00:00:00,ETH/USD,168.63,175.43,166.1,172.13,7155996.37,42059.45
2019-09-01 00:00:00,ETH/USD,172.13,173.99,168.33,171.25,7247952.27,42357.81
2019-09-02 00:00:00,ETH/USD,171.25,181.69,170.55,178.7,9868420.62,56128.03
2019-09-03 00:00:00,ETH/USD,178.7,183.29,173.56,179.39,14258049.01,79430.19
2019-09-04 00:00:00,ETH/USD,179.39,180.78,173.7,175.1,8351712.43,47052.12
2019-09-05 00:00:00,ETH/USD,175.1,175.92,169.67,174.03,10350517.12,59843.08
2019-09-06 00:00:00,ETH/USD,174.03,178.45,165.3,169.35,10745250.55,62431.47
2019-09-07 00:00:00,ETH/USD,169.35,181.39,168.6,178.41,10960605.11,62215.0
2019-09-08 00:00:00,ETH/USD,178.41,184.9,177.1,181.96,11854166.85,65323.56
2019-09-09 00:00:00,ETH/USD,181.96,186.57,176.37,180.8,12076552.75,66893.91
2019-09-10 00:00:00,ETH/USD,180.8,184.5,175.84,180.24,7213307.12,40095.69
2019-09-11 00:00:00,ETH/USD,180.24,182.91,174.37,178.55,8884916.19,49935.67
2019-09-12 00:00:00,ETH/USD,178.55,183.09,177.0,181.35,5681199.33,31574.63
2019-09-13 00:00:00,ETH/USD,181.35,182.2,178.0,181.65,5921821.85,32921.03
2019-09-14 00:00:00,ETH/USD,181.65,189.76,180.44,189.05,12034990.97,65178.24
2019-09-15 00:00:00,ETH/USD,189.05,191.37,186.45,189.64,6750122.49,35681.96
2019-09-16 00:00:00,ETH/USD,189.64,200.74,188.83,198.29,21338180.77,109163.32
2019-09-17 00:00:00,ETH/USD,198.29,215.82,196.6,208.41,22464900.33,109353.35
2019-09-18 00:00:00,ETH/USD,208.41,218.0,208.41,210.9,21394277.51,100207.54
2019-09-19 00:00:00,ETH/USD,210.9,224.79,202.2,221.47,31101252.97,145402.08
2019-09-20 00:00:00,ETH/USD,221.47,222.82,212.32,218.71,12344618.37,56798.92
2019-09-21 00:00:00,ETH/USD,218.71,221.9,213.82,215.56,9072980.69,41734.92
2019-09-22 00:00:00,ETH/USD,215.56,216.0,206.5,211.26,14061299.0,66864.84
2019-09-23 00:00:00,ETH/USD,211.26,212.21,199.0,201.29,15216525.28,74003.63
2019-09-24 00:00:00,ETH/USD,201.29,202.73,153.79,166.54,61150307.38,347706.18
2019-09-25 00:00:00,ETH/USD,166.54,175.42,162.82,170.67,19444851.34,115190.43
2019-09-26 00:00:00,ETH/USD,170.67,171.43,153.12,166.77,18769367.41,114512.06
2019-09-27 00:00:00,ETH/USD,166.77,177.73,162.0,174.61,12742540.6,75669.92
2019-09-28 00:00:00,ETH/USD,174.61,176.23,169.04,174.41,9708322.91,55891.76
2019-09-29 00:00:00,ETH/USD,174.41,175.1,164.38,169.87,12220468.25,72461.57
2019-09-30 00:00:00,ETH/USD,169.87,182.5,165.56,181.94,18915237.45,108883.4
2019-10-01 00:00:00,ETH/USD,181.94,186.56,174.0,176.41,17068709.2,94815.4
2019-10-02 00:00:00,ETH/USD,176.41,183.14,174.32,181.24,7154573.6,40089.04
2019-10-03 00:00:00,ETH/USD,181.24,181.66,170.14,175.36,9942044.16,56874.66
2019-10-04 00:00:00,ETH/USD,175.36,179.83,171.48,176.19,6737771.95,38248.32
2019-10-05 00:00:00,ETH/USD,176.19,177.49,172.53,176.93,6935334.81,39650.25
2019-10-06 00:00:00,ETH/USD,176.93,177.5,168.2,170.56,11004967.64,63876.86
2019-10-07 00:00:00,ETH/USD,170.56,183.45,169.01,180.66,15348548.61,86578.05
2019-10-08 00:00:00,ETH/USD,180.66,185.84,178.16,181.5,8451550.89,46364.82
2019-10-09 00:00:00,ETH/USD,181.5,196.36,179.77,193.51,21677381.67,114218.77
2019-10-10 00:00:00,ETH/USD,193.51,194.95,188.03,192.06,7121379.81,37159.19
2019-10-11 00:00:00,ETH/USD,192.06,198.0,179.38,181.09,20427113.28,109381.28
2019-10-12 00:00:00,ETH/USD,181.09,185.1,178.0,180.16,6580920.38,36199.87
2019-10-13 00:00:00,ETH/USD,180.16,184.97,179.02,181.57,4632974.69,25402.69
2019-10-14 00:00:00,ETH/USD,181.57,187.72,181.0,187.21,7592962.76,41045.7
2019-10-15 00:00:00,ETH/USD,187.21,189.0,176.25,181.02,11432738.51,62790.09
2019-10-16 00:00:00,ETH/USD,181.02,181.8,172.53,175.0,10136276.17,57621.73
2019-10-17 00:00:00,ETH/USD,175.0,180.76,173.18,177.49,5296240.6,29885.19
2019-10-18 00:00:00,ETH/USD,177.49,178.12,167.97,173.64,9320601.41,53712.18
2019-10-19 00:00:00,ETH/USD,173.64,175.81,170.51,172.59,5712195.45,33004.03
2019-10-20 00:00:00,ETH/USD,172.59,177.58,170.03,176.11,5219002.28,29892.39
2019-10-21 00:00:00,ETH/USD,176.11,179.43,172.5,175.02,6821204.98,38748.35
2019-10-22 00:00:00,ETH/USD,175.02,177.13,170.93,171.82,6745573.11,38745.33
2019-10-23 00:00:00,ETH/USD,171.82,172.2,153.21,162.94,19327834.58,119114.73
2019-10-24 00:00:00,ETH/USD,162.94,164.36,157.79,161.18,16068171.78,99857.82
2019-10-25 00:00:00,ETH/USD,161.18,188.0,160.95,181.95,20397995.92,115682.77
2019-10-26 00:00:00,ETH/USD,181.95,199.08,174.2,180.42,32984901.65,177043.54
2019-10-27 00:00:00,ETH/USD,180.42,189.32,177.2,184.58,10731296.72,58285.37
2019-10-28 00:00:00,ETH/USD,184.58,190.72,181.27,182.25,7076075.02,38272.13
2019-10-29 00:00:00,ETH/USD,182.25,193.65,181.78,191.29,10619250.71,56388.75
2019-10-30 00:00:00,ETH/USD,191.29,192.5,179.79,183.82,10955902.52,59207.57
2019-10-31 00:00:00,ETH/USD,183.82,185.7,178.26,183.04,5495120.03,30141.55
2019-11-01 00:00:00,ETH/USD,183.02,185.48,177.23,183.98,4584370.97,25234.75
2019-11-02 00:00:00,ETH/USD,183.98,186.87,182.42,183.92,4550281.64,24613.47
2019-11-03 00:00:00,ETH/USD,183.92,185.45,179.31,182.19,3826228.44,21003.09
2019-11-04 00:00:00,ETH/USD,182.19,190.1,180.92,187.0,8870984.27,47667.44
2019-11-05 00:00:00,ETH/USD,187.0,192.8,182.25,189.44,9046401.9,48153.99
2019-11-06 00:00:00,ETH/USD,189.44,195.21,188.35,191.51,7257612.6,37914.0
2019-11-07 00:00:00,ETH/USD,191.51,192.72,184.51,186.65,5304721.6,28328.41
2019-11-08 00:00:00,ETH/USD,186.67,188.3,180.5,184.0,8423935.23,45813.06
2019-11-09 00:00:00,ETH/USD,184.0,185.62,182.8,185.0,3209991.94,17392.62
2019-11-10 00:00:00,ETH/USD,185.0,192.24,183.5,189.68,11042172.78,58269.38
2019-11-11 00:00:00,ETH/USD,189.68,190.89,184.2,185.1,5532512.49,29586.92
2019-11-12 00:00:00,ETH/USD,185.1,187.71,182.28,187.16,4904455.62,26464.93
2019-11-13 00:00:00,ETH/USD,187.16,190.0,185.5,188.69,4457074.48,23716.19
2019-11-14 00:00:00,ETH/USD,188.69,189.22,183.31,185.12,3692875.72,19912.11
2019-11-15 00:00:00,ETH/USD,185.06,188.11,177.09,180.23,12812745.36,70351.82
2019-11-16 00:00:00,ETH/USD,180.23,183.98,179.5,182.97,2976850.37,16343.86
2019-11-17 00:00:00,ETH/USD,182.97,186.92,181.0,184.53,3693113.09,19994.58
2019-11-18 00:00:00,ETH/USD,184.53,185.04,175.5,178.61,7354845.86,40770.79
2019-11-19 00:00:00,ETH/USD,178.61,178.96,173.17,176.46,4332394.58,24581.35
2019-11-20 00:00:00,ETH/USD,176.46,178.18,173.93,175.27,3590567.84,20410.53
2019-11-21 00:00:00,ETH/USD,175.27,176.38,156.73,162.05,12726363.92,77336.15
2019-11-22 00:00:00,ETH/USD,162.03,163.4,138.33,150.55,19824749.25,131281.96
2019-11-23 00:00:00,ETH/USD,150.55,155.0,147.26,152.77,8924642.32,59100.87
2019-11-24 00:00:00,ETH/USD,152.77,153.66,140.0,141.18,9451556.09,64463.8
2019-11-25 00:00:00,ETH/USD,141.18,152.71,133.58,146.58,20498393.38,144429.03
2019-11-26 00:00:00,ETH/USD,146.58,150.86,144.57,148.35,4802540.11,32596.16
2019-11-27 00:00:00,ETH/USD,148.35,156.56,142.0,153.27,10050448.13,67025.59
2019-11-28 00:00:00,ETH/USD,153.27,155.45,150.11,151.52,4789664.04,31310.97
2019-11-29 00:00:00,ETH/USD,151.4,158.85,151.05,155.53,5748206.52,36977.63
2019-11-30 00:00:00,ETH/USD,155.53,156.63,150.03,152.53,4034966.19,26387.36
2019-12-01 00:00:00,ETH/USD,152.53,153.55,146.74,151.84,5025084.82,33577.37
2019-12-02 00:00:00,ETH/USD,151.84,152.73,147.66,149.77,3711766.73,24784.73
2019-12-03 00:00:00,ETH/USD,149.77,150.96,146.01,148.17,3491467.48,23509.78
2019-12-04 00:00:00,ETH/USD,148.17,155.21,144.15,146.31,10929557.57,73322.54
2019-12-05 00:00:00,ETH/USD,146.31,150.19,144.57,148.73,3515597.92,23830.37
2019-12-06 00:00:00,ETH/USD,149.05,151.0,146.55,149.69,2622836.48,17633.05
2019-12-07 00:00:00,ETH/USD,149.69,150.56,147.69,148.15,1623824.49,10911.77
2019-12-08 00:00:00,ETH/USD,148.15,152.62,146.43,151.41,4157971.73,27676.23
2019-12-09 00:00:00,ETH/USD,151.41,152.04,147.25,148.08,4456370.97,29726.18
2019-12-10 00:00:00,ETH/USD,148.08,148.98,144.44,146.36,4041400.14,27583.1
2019-12-11 00:00:00,ETH/USD,146.36,146.94,142.65,143.91,2728700.78,18883.24
2019-12-12 00:00:00,ETH/USD,143.91,147.17,140.0,145.51,6817604.46,47188.74
2019-12-13 00:00:00,ETH/USD,145.5,145.81,143.78,145.38,2422751.75,16715.44
2019-12-14 00:00:00,ETH/USD,145.38,145.76,141.5,142.56,2824752.73,19719.43
2019-12-15 00:00:00,ETH/USD,142.56,144.83,140.57,143.11,2390325.4,16718.43
2019-12-16 00:00:00,ETH/USD,143.11,143.39,130.13,133.34,8678321.17,64162.0
2019-12-17 00:00:00,ETH/USD,133.34,133.47,120.35,122.81,13026273.78,102118.4
2019-12-18 00:00:00,ETH/USD,122.81,135.13,116.72,133.5,14288477.47,113438.43
2019-12-19 00:00:00,ETH/USD,133.5,134.82,126.51,128.68,4441179.11,34428.55
2019-12-20 00:00:00,ETH/USD,128.68,129.97,126.23,128.9,2200694.69,17164.33
2019-12-21 00:00:00,ETH/USD,128.9,129.01,127.12,127.5,899809.2,7042.28
2019-12-22 00:00:00,ETH/USD,127.5,133.61,127.4,132.77,3201271.37,24458.96
2019-12-23 00:00:00,ETH/USD,132.77,135.96,125.95,128.22,7717837.9,58521.61
2019-12-24 00:00:00,ETH/USD,128.22,129.9,127.15,128.04,1549019.76,12065.15
2019-12-25 00:00:00,ETH/USD,128.04,128.11,123.78,125.32,4044777.63,32236.85
2019-12-26 00:00:00,ETH/USD,125.32,132.9,124.6,126.15,4743041.96,36866.25
2019-12-27 00:00:00,ETH/USD,126.15,127.46,122.77,126.92,5631112.19,44857.67
2019-12-28 00:00:00,ETH/USD,126.92,130.28,126.69,128.48,2448659.09,19065.9
2019-12-29 00:00:00,ETH/USD,128.49,138.63,128.03,134.9,6573677.0,49059.18
2019-12-30 00:00:00,ETH/USD,134.9,136.58,130.56,131.83,4647460.25,34877.67
2019-12-31 00:00:00,ETH/USD,131.83,133.95,128.31,129.45,4778223.42,36596.16
2020-01-01 00:00:00,ETH/USD,129.45,133.24,128.9,130.94,4897383.58,37253.12
2020-01-02 00:00:00,ETH/USD,130.94,130.94,126.84,127.56,6035281.21,46993.69
2020-01-03 00:00:00,ETH/USD,127.56,135.81,126.36,134.83,10095235.58,76522.13
2020-01-04 00:00:00,ETH/USD,134.83,136.35,133.12,134.56,3167110.43,23569.04
2020-01-05 00:00:00,ETH/USD,134.55,138.45,134.42,135.6,6282193.4,45995.47
2020-01-06 00:00:00,ETH/USD,135.6,144.27,135.09,144.18,9387929.69,66630.38
2020-01-07 00:00:00,ETH/USD,144.18,144.99,139.05,143.09,7078877.5,49511.87
2020-01-08 00:00:00,ETH/USD,143.09,147.98,137.3,140.5,9277852.27,65435.83
2020-01-09 00:00:00,ETH/USD,140.5,141.32,135.33,137.72,4092931.35,29638.0
2020-01-10 00:00:00,ETH/USD,137.72,144.96,135.34,144.57,5882200.9,41787.2
2020-01-11 00:00:00,ETH/USD,144.57,147.76,142.02,142.48,5270019.63,36471.32
2020-01-12 00:00:00,ETH/USD,142.41,146.35,141.54,146.34,3260828.07,22576.92
2020-01-13 00:00:00,ETH/USD,146.34,147.59,142.24,143.47,3707211.0,25706.78
2020-01-14 00:00:00,ETH/USD,143.47,170.0,143.47,164.98,33585307.72,213402.38
2020-01-15 00:00:00,ETH/USD,164.98,171.16,159.0,166.05,21907582.27,132495.01
2020-01-16 00:00:00,ETH/USD,166.05,167.11,158.3,164.03,10817182.22,66631.6
2020-01-17 00:00:00,ETH/USD,164.03,174.0,161.09,169.22,17565190.44,104133.03
2020-01-18 00:00:00,ETH/USD,169.22,178.97,165.0,173.58,15734589.21,90529.09
2020-01-19 00:00:00,ETH/USD,173.58,177.56,161.21,166.8,14248637.84,84549.49
2020-01-20 00:00:00,ETH/USD,166.8,169.0,161.05,166.86,5561731.08,33711.79
2020-01-21 00:00:00,ETH/USD,166.86,169.99,164.89,169.33,4530897.63,27029.71
2020-01-22 00:00:00,ETH/USD,169.33,171.32,165.65,167.7,3046617.05,18108.22
2020-01-23 00:00:00,ETH/USD,167.7,167.7,159.07,162.92,6167576.11,37895.55
2020-01-24 00:00:00,ETH/USD,162.92,164.42,155.76,162.71,4925592.65,30789.58
2020-01-25 00:00:00,ETH/USD,162.71,162.73,157.82,160.47,2320160.16,14482.74
2020-01-26 00:00:00,ETH/USD,160.47,169.39,159.56,168.16,10354816.66,62744.58
2020-01-27 00:00:00,ETH/USD,168.16,172.06,165.45,170.14,10937613.55,64445.55
2020-01-28 00:00:00,ETH/USD,170.14,177.01,170.14,175.99,8572948.43,49565.07
2020-01-29 00:00:00,ETH/USD,175.99,178.78,173.34,173.82,5501975.85,31179.82
2020-01-30 00:00:00,ETH/USD,173.82,186.75,171.09,184.62,15585004.0,86590.51
2020-01-31 00:00:00,ETH/USD,184.62,185.5,175.21,180.19,7407322.73,40934.66
2020-02-01 00:00:00,ETH/USD,180.19,184.47,179.63,184.07,11318162.05,62116.26
2020-02-02 00:00:00,ETH/USD,184.07,194.0,179.6,188.69,13992714.65,73836.71
2020-02-03 00:00:00,ETH/USD,188.69,195.81,186.95,190.41,10043403.08,52546.73
2020-02-04 00:00:00,ETH/USD,190.41,191.76,184.79,189.06,6155785.52,32832.63
2020-02-05 00:00:00,ETH/USD,189.06,207.99,188.29,203.79,22348945.33,112613.02
2020-02-06 00:00:00,ETH/USD,203.79,216.0,201.02,212.59,20379358.0,97268.62
2020-02-07 00:00:00,ETH/USD,212.59,223.95,212.59,223.11,28785486.11,131052.62
2020-02-08 00:00:00,ETH/USD,223.11,227.59,212.77,222.69,20614221.73,92548.18
2020-02-09 00:00:00,ETH/USD,222.69,230.0,222.55,228.23,16097293.79,70858.48
2020-02-10 00:00:00,ETH/USD,228.23,229.21,216.1,223.14,19809554.98,89646.47
2020-02-11 00:00:00,ETH/USD,223.14,239.0,218.24,237.24,15459349.56,66594.43
2020-02-12 00:00:00,ETH/USD,237.24,273.73,237.02,265.49,64105090.15,247434.23
2020-02-13 00:00:00,ETH/USD,265.49,276.02,255.42,268.3,44571318.67,166145.46
2020-02-14 00:00:00,ETH/USD,268.3,286.44,260.24,284.87,35812758.26,130117.33
2020-02-15 00:00:00,ETH/USD,284.98,287.32,264.0,264.96,53735569.05,197548.33
2020-02-16 00:00:00,ETH/USD,264.96,273.65,237.99,258.92,59315525.09,231276.09
2020-02-17 00:00:00,ETH/USD,258.92,268.29,243.01,268.16,50594291.19,200752.23
2020-02-18 00:00:00,ETH/USD,268.16,286.31,259.71,283.0,47283548.7,172286.39
2020-02-19 00:00:00,ETH/USD,283.0,287.0,250.5,258.56,42389712.41,156048.02
2020-02-20 00:00:00,ETH/USD,258.56,263.84,245.28,257.67,40495769.57,158343.12
2020-02-21 00:00:00,ETH/USD,257.67,268.3,254.0,265.43,24193191.29,92520.85
2020-02-22 00:00:00,ETH/USD,265.5,266.68,256.3,262.14,11582338.43,44424.68
2020-02-23 00:00:00,ETH/USD,262.14,276.2,261.49,275.59,23373284.79,86210.13
2020-02-24 00:00:00,ETH/USD,275.59,278.19,254.9,266.11,41355326.51,155451.68
2020-02-25 00:00:00,ETH/USD,266.11,266.37,245.28,247.36,37351381.84,147039.4
2020-02-26 00:00:00,ETH/USD,247.36,250.66,216.0,224.11,80564746.15,348764.94
2020-02-27 00:00:00,ETH/USD,224.11,238.0,210.78,227.41,43284562.72,192402.75
2020-02-28 00:00:00,ETH/USD,227.41,234.92,214.1,227.93,28256515.66,126065.32
2020-02-29 00:00:00,ETH/USD,227.82,233.5,218.1,218.16,15840294.41,69962.32
2020-03-01 00:00:00,ETH/USD,218.16,228.71,213.01,218.57,24995651.16,113803.99
2020-03-02 00:00:00,ETH/USD,218.57,235.34,216.73,232.52,20167777.24,88651.3
2020-03-03 00:00:00,ETH/USD,232.52,233.64,220.57,224.41,15807304.07,69684.61
2020-03-04 00:00:00,ETH/USD,224.41,229.42,221.32,225.1,15375268.3,68442.94
2020-03-05 00:00:00,ETH/USD,225.1,235.18,225.1,229.4,16375578.88,70893.36
2020-03-06 00:00:00,ETH/USD,229.4,246.1,228.18,246.09,19796584.38,83030.9
2020-03-07 00:00:00,ETH/USD,246.09,252.99,237.07,238.11,24311412.63,99313.67
2020-03-08 00:00:00,ETH/USD,238.11,238.19,196.39,200.2,59439395.93,273879.65
2020-03-09 00:00:00,ETH/USD,200.2,209.53,191.3,203.72,59101912.13,293862.93
2020-03-10 00:00:00,ETH/USD,203.72,207.0,196.77,201.04,25890324.43,128416.14
2020-03-11 00:00:00,ETH/USD,201.04,203.69,183.0,195.6,28902659.29,151046.88
2020-03-12 00:00:00,ETH/USD,195.6,196.53,101.59,109.5,230178980.46,1620939.91
2020-03-13 00:00:00,ETH/USD,109.5,145.0,89.66,135.34,109689060.89,900947.26
2020-03-14 00:00:00,ETH/USD,135.22,135.73,121.61,123.54,17752457.87,138836.55
2020-03-15 00:00:00,ETH/USD,123.38,134.69,120.5,124.25,19247192.38,153042.23
2020-03-16 00:00:00,ETH/USD,124.25,124.5,101.2,111.76,37038976.46,336047.24
2020-03-17 00:00:00,ETH/USD,111.76,122.0,110.0,116.3,14754097.86,125818.74
2020-03-18 00:00:00,ETH/USD,116.3,119.07,110.47,118.67,11980064.36,104131.97
2020-03-19 00:00:00,ETH/USD,118.67,143.28,115.77,136.5,42209891.82,325115.18
2020-03-20 00:00:00,ETH/USD,136.5,153.72,115.64,133.51,48402371.9,354802.32
2020-03-21 00:00:00,ETH/USD,133.51,137.71,126.0,132.84,15052951.48,113660.38
2020-03-22 00:00:00,ETH/USD,132.75,137.21,121.0,122.3,15258424.92,119183.28
2020-03-23 00:00:00,ETH/USD,122.3,138.23,119.58,136.48,21748221.74,168102.82
2020-03-24 00:00:00,ETH/USD,136.48,143.83,133.08,138.84,15300558.45,110669.06
2020-03-25 00:00:00,ETH/USD,138.84,142.73,131.71,136.16,11099961.56,81029.17
2020-03-26 00:00:00,ETH/USD,136.16,139.89,133.01,138.76,6879042.94,50660.42
2020-03-27 00:00:00,ETH/USD,138.76,142.08,129.7,131.23,11640096.34,85876.51
2020-03-28 00:00:00,ETH/USD,131.23,133.26,125.0,131.23,13107921.44,102001.22
2020-03-29 00:00:00,ETH/USD,131.24,132.19,123.85,124.76,10529394.95,82246.07
2020-03-30 00:00:00,ETH/USD,124.76,135.68,124.52,132.25,11223665.8,85235.77
2020-03-31 00:00:00,ETH/USD,132.25,135.5,130.63,133.2,4399946.27,33039.47
2020-04-01 00:00:00,ETH/USD,133.2,137.64,129.22,136.45,8315839.77,62483.08
2020-04-02 00:00:00,ETH/USD,136.45,150.51,135.85,141.8,21949948.59,154675.0
2020-04-03 00:00:00,ETH/USD,141.8,147.0,138.01,141.58,8266764.38,58044.42
2020-04-04 00:00:00,ETH/USD,141.58,146.57,139.17,144.53,6642447.94,46463.2
2020-04-05 00:00:00,ETH/USD,144.62,146.24,140.65,142.98,5584866.17,38904.5
2020-04-06 00:00:00,ETH/USD,142.98,172.06,142.94,171.38,32149153.64,201674.79
2020-04-07 00:00:00,ETH/USD,171.38,176.0,162.42,164.9,28866468.89,169235.28
2020-04-08 00:00:00,ETH/USD,164.9,174.6,163.73,173.16,15301846.03,90250.16
2020-04-09 00:00:00,ETH/USD,173.16,173.68,165.13,170.0,11477624.58,67552.31
2020-04-10 00:00:00,ETH/USD,170.0,170.2,152.62,158.11,87375232.9,544023.15
2020-04-11 00:00:00,ETH/USD,158.11,161.5,154.37,158.7,9780182.44,61838.36
2020-04-12 00:00:00,ETH/USD,158.69,166.07,155.4,159.04,12708243.08,78692.48
2020-04-13 00:00:00,ETH/USD,159.04,159.28,149.45,156.64,16861551.9,109635.53
2020-04-14 00:00:00,ETH/USD,156.64,161.98,155.35,158.54,11056649.23,69656.49
2020-04-15 00:00:00,ETH/USD,158.55,161.4,152.35,153.01,9466986.06,60359.7
2020-04-16 00:00:00,ETH/USD,153.01,175.29,148.59,172.5,32451633.03,195432.41
2020-04-17 00:00:00,ETH/USD,172.5,175.24,168.75,171.27,14064939.07,82151.8
2020-04-18 00:00:00,ETH/USD,171.27,189.89,171.14,187.87,20831164.87,115049.88
2020-04-19 00:00:00,ETH/USD,187.87,188.73,176.82,180.59,17498770.62,96337.76
2020-04-20 00:00:00,ETH/USD,180.59,186.74,166.64,170.58,35417814.17,200724.03
2020-04-21 00:00:00,ETH/USD,170.58,174.74,168.25,170.79,11537016.56,67290.15
2020-04-22 00:00:00,ETH/USD,170.79,184.34,170.05,183.0,17381386.81,97157.65
2020-04-23 00:00:00,ETH/USD,183.0,194.86,178.49,185.84,28689653.12,153414.25
2020-04-24 00:00:00,ETH/USD,185.84,189.99,185.5,187.68,11547415.26,61469.41
2020-04-25 00:00:00,ETH/USD,187.68,198.0,185.99,194.27,22184341.81,114640.99
2020-04-26 00:00:00,ETH/USD,194.27,199.68,192.53,197.5,17096768.3,87305.72
2020-04-27 00:00:00,ETH/USD,197.5,198.98,189.6,196.63,18763773.43,96540.79
2020-04-28 00:00:00,ETH/USD,196.63,197.76,192.06,196.55,10701328.65,54669.35
2020-04-29 00:00:00,ETH/USD,196.63,218.67,196.46,215.3,40821461.9,196062.26
2020-04-30 00:00:00,ETH/USD,215.3,226.82,201.92,206.39,48597225.82,226392.16
2020-05-01 00:00:00,ETH/USD,206.39,217.73,206.34,211.7,18393184.36,86574.48
2020-05-02 00:00:00,ETH/USD,211.7,215.61,210.32,214.12,9113711.96,42839.29
2020-05-03 00:00:00,ETH/USD,214.12,219.51,204.11,209.91,21386950.49,100768.8
2020-05-04 00:00:00,ETH/USD,209.91,210.7,195.0,206.73,26348180.43,130052.43
